article_id,factor_id,score
32,7352,2.956425905227661
32,7726,1.6037570238113403
32,9570,14.340396881103516
32,10080,21.709455490112305
32,10708,1.8328391313552856
32,11147,1.0686224699020386
32,11410,3.815403461456299
32,12256,0.7521225810050964
32,13385,2.266554832458496
32,13550,1.7139029502868652
32,14018,0.991378128528595
32,14285,7.567869186401367
32,14299,0.7338548898696899
32,14415,0.9427872896194458
32,14524,1.1496353149414062
32,14780,1.7974836826324463
32,15134,1.4446940422058105
32,15263,1.7161084413528442
32,16307,10.06888484954834
32,17162,0.9233670830726624
32,18096,0.6906126737594604
32,18210,0.8839699029922485
32,19345,1.5785609483718872
32,20101,6.437723636627197
32,20316,2.967853546142578
32,21208,6.783023834228516
32,21451,0.9274054765701294
32,22691,0.7038477063179016
32,23977,1.1639872789382935
32,24781,1.5699067115783691
32,27512,25.355222702026367
32,28005,2.6943728923797607
32,28450,1.689279556274414
32,30882,1.930016279220581
32,30912,0.7400148510932922
32,31141,0.7807811498641968
