article_id,UMAP1,UMAP2
467,-2.7268535599343653,-3.038662856362236
468,-0.014065454923378962,-1.592532819054497
469,2.001540710008872,0.05939515874587231
470,3.6139567389853124,6.065116221167671
471,5.7885959639914155,1.064207607962715
472,-1.8863509401910181,-6.415761655114068
473,-0.3933475569121714,1.091610247351753
474,-1.1591270074479456,2.129728013732063
475,2.489040423906577,-1.5128495152214891
476,1.5101948275931005,-0.9267932827690966
477,-2.7869801029794092,-3.4536339695671923
478,0.01933072952104853,-1.5707477982262499
479,4.922137548006308,5.386356646277534
480,-4.002452324353921,-4.418402856133355
481,-5.037918280088174,4.676883990027534
482,-0.1569297418229456,-3.830794995568169
483,2.237021733797324,-0.1130480225304491
484,-3.1726898655526514,-4.783892815850152
485,1.4326695695288305,-0.5405569727639086
486,-0.363696511112916,-6.468239014885796
487,-0.028253506147133844,-1.2978254015663988
488,-0.06705109330342962,0.7540230099936598
489,-1.8624079928033228,1.2754669134398573
490,3.8928568854696874,-1.3264080937127
491,-1.3829575285546656,1.7959203068991774
492,-2.4654099449746485,1.3450872843047255
493,1.968666364229453,-0.552432959816826
494,2.103795577562583,9.532220179297553
495,-4.632140348874795,6.939602667548286
496,1.195431877649558,-1.3589287455300219
497,2.875221063173545,2.7159514968176954
498,-0.07824654432462408,-0.5824673826912767
499,-2.674571226560342,-4.7408954556206595
500,-1.921845863782632,4.585151488043891
501,-4.251913736783731,4.107658440329658
502,-0.022021840535866755,-1.2643912489632494
503,-0.465073558711278,-2.412462895653618
504,2.684946347749961,0.613411942579376
505,6.43903570321871,0.8854630236407393
506,1.4166287675268774,2.0465889518042677
507,-1.2632684812180872,1.7183820550223463
508,-1.2550472125642176,-1.2604755814293749
509,-5.063736151181924,3.9303899352332228
510,0.13682745841814326,0.7907460276862257
511,-1.5274761423699732,3.0912457053443068
512,1.125635553873313,1.4755597655554884
513,-0.15283543916867925,-3.841371243737114
514,5.324981977022421,6.3825200145026315
515,-4.078928659879434,-6.7892352993706595
516,3.485305596864951,-0.4952393229226
517,1.1354289546377783,1.5851265733023756
518,1.8402300372488622,-3.136734193108452
519,-3.3512951836221094,-5.209207242272271
520,2.501244594133628,-0.6809012348870165
521,-2.1760589584939356,-2.288394635460747
522,-0.041162322484719294,-3.4670733864525682
523,-0.16425390096830084,-3.576881593010796
524,-1.4298312768571253,-5.016570275566949
525,-4.439558933698404,-5.107841676018609
526,-2.367871354543435,-4.102707570336236
527,0.012162198103201849,-2.20867127730645
528,-1.0559640035264368,-8.350917523644341
529,-4.174978922330606,6.659129912116157
530,-5.467545698606241,3.429209286429512
531,-0.08864892574475958,-1.519334381363762
532,3.0659664168722753,2.9497726504584425
533,2.2724044814474706,-1.5830587799767382
534,-3.1099812492959376,2.76040511772834
535,2.491683293855918,3.009702975012886
536,-3.024521540128457,-3.8630883152703173
537,3.0545816913015966,3.1688178126593702
538,-2.6803781494729395,-2.1831554825524218
539,-1.2033189043633814,1.687264019705879
540,-0.677329543256032,15.615649515845405
541,-0.8865331515900965,-4.981910413048638
542,1.029560376680625,1.85125725910865
543,-0.6200595453612681,-4.53122634246148
544,-0.4850896105401392,1.6691760365744703
545,-3.3064364895455713,-4.199960416100396
546,-5.46734685751127,4.930020624854194
547,-1.6440529331796045,2.055882984854805
548,0.1000645652182226,0.02725967214308911
549,-1.196956466161477,1.259368592955696
550,3.8653166785605078,4.013911062934028
551,-0.6136027567319746,-6.372500127098931
552,0.034820009744894964,-1.6586377079705126
553,-1.5873456701867457,-8.490245526574029
554,2.1388619437582617,-0.5279310400704271
555,0.20332991031481074,0.5793136824747198
556,2.4813304438955908,-2.074626153252495
557,3.133712340868247,3.1296523158331984
558,-2.061935018026101,1.335300261237251
559,-0.9835778877370234,-0.5664976294258959
560,3.8930562034018164,4.294434124686347
561,0.9623673453695898,0.920713031746971
562,-0.6093245253198023,-7.5275093968132865
563,0.2899125113852148,0.31800755307875805
564,-3.2012428745858545,4.232829148032295
565,-4.378249834501016,3.3732789103766554
566,-3.0984296307198878,4.60456638977729
567,2.0700815215475683,2.0657662694235914
568,-3.6698984608285303,0.9690070693274611
569,-3.281206558667886,-5.487151330254449
570,1.4070656791098242,1.9054145161887281
571,-4.362673710309732,3.9461265151282423
572,3.384391118562949,1.639897042967903
573,3.1996717944510107,3.727619463660347
574,1.460189391649497,1.033204371192085
575,3.6219494834311132,6.111209685065376
576,-2.834650228940713,-3.5479638035515673
577,-0.5757379282497044,-5.763734524987115
578,-0.18885845991300299,-4.145757859490288
579,-3.1889442906014795,4.105717236258613
580,1.725422193086875,2.3424858395835035
581,-2.265497873746621,-3.441811745903862
582,-3.4868661865823145,1.875658327796089
583,4.88326816705538,0.9402764682551497
584,-2.9840416416756983,-3.6087223942498095
585,-3.1145958408944483,2.9882503096839064
586,1.2582819953329687,-0.20717323376931018
587,2.9636700644858007,4.675730997778999
588,0.7167877450354223,1.0786897485037916
589,-1.6431860432259913,-5.011257355950249
590,-1.0993272170655604,1.6375277583380812
591,-4.270507048093545,4.05704122231208
592,6.885297109163535,5.9598725383063424
593,-3.093861530744302,0.9758628551741713
594,-0.20491085501836492,-4.732402985833062
595,1.89698271898104,3.3044906203528517
596,-0.2223575219743128,-1.678444808266533
597,-4.225487898313272,-7.054055398247613
598,0.13191198257280634,-1.2811791355828173
599,-2.7885529503457422,-4.39536208464898
600,-4.212778280698526,6.66110068009101
601,-1.8351098999612208,-2.263704007408989
602,-0.25166715236829473,-4.433043664238824
603,2.6985707774527197,3.8032177035590284
604,5.49710683969332,6.7840726916571725
605,-0.11634812804387762,0.8264158015032881
606,2.3202419772513037,1.802603775717842
607,-1.4133547052972193,0.7558324877997511
608,-0.5904108762972231,-4.435112183831109
609,-2.821562717878091,-3.6503669674614794
610,1.04138128904177,0.9818357770224684
611,-4.85581178518461,4.540388876654731
612,3.1133208766348486,2.533697182395088
613,-1.3727173909776087,-1.5170744116524584
614,3.147783566988242,-1.5051760132531053
615,1.0757052197821264,-1.1567228491524584
616,1.7674043670065527,-0.28439397170342273
617,2.3053448691733007,2.669666821219551
618,2.4482164874441747,4.244293028571235
619,2.734101344621909,-2.1497830803612596
620,1.8665655150778417,2.4356843774100416
621,4.031734754122031,3.8356741015692823
622,-1.7341769442193384,0.9231159930010908
623,2.0819037452108984,9.039567286231147
624,3.2722392573721533,-1.6088535244683153
625,-0.5564225546315487,1.4602306430121534
626,-2.641084383451211,-2.243240302346123
627,-0.9312921867005701,-6.615355675957574
628,-0.1346364423863764,-0.844713872216118
629,3.007308055437339,3.1923711840888136
630,4.1431701674826265,4.239644819953071
631,4.490025331056845,3.3164463584204786
632,-0.082171390973794,-3.071248477242363
633,-2.7268473610513086,-2.1845769341210253
634,-3.2148680195443506,-3.87590236022271
635,-0.12480441781209661,0.026245588519203
636,-1.891165564977395,3.33440356896125
637,-1.78058976980375,-6.434457486412896
638,2.411856223619712,-1.8260802681664354
639,-3.1060144409768458,2.786955649115669
640,-4.163159321271646,-4.883626645348443
641,-5.405244062864053,4.872313315131294
642,-1.440022121392953,-4.99951714827813
643,-2.617529819928872,0.9452955369731062
644,-1.3626421794526453,-4.785042470238579
645,4.775401879823935,0.9279063586970442
646,2.5698969855673437,3.007036978461372
647,-1.1126525506608362,-7.22434157683648
648,-2.2523277506463404,-2.3020448143700487
649,2.0886040225393896,8.657993609168159
650,1.8196366324789648,-1.2013780529717333
651,3.012569715059531,0.3920544964154833
652,-1.7149153456323023,1.293854469515907
653,-1.7096138701074,-3.1416177208641893
654,-3.347935150586831,-5.0146758015374076
655,0.39719616321398066,1.3433663790007704
656,-0.5992011271648283,-4.7686101849297415
657,0.3026196256048803,-0.041156953118217654
658,0.8029358878500585,-0.871119802735222
659,0.34619479326082514,0.759725505568611
660,-4.701946447812784,-7.674622243187798
661,1.3994917168982153,0.2660633568545454
662,-1.685646127187478,1.1376971547385328
663,-0.37909179481195165,-8.735503857872857
664,-2.6020304665200586,2.389596397139656
665,2.290474463976157,2.599542433478462
666,-2.0167524323098536,-3.4033417160729296
667,3.332818080461753,-0.44448358371056385
668,-0.10124693366216375,-3.245496457360161
669,2.209032107866538,1.138437206008064
670,3.5788896575338964,5.150981718756782
671,-0.08403385730909063,0.8717092220564955
672,-2.3155556425683375,-4.000713532708062
673,-0.08876163812802984,-2.3032714779595262
674,-0.11198760124372198,-2.7173182423333055
675,-4.254458616697061,-7.08432168319024
676,-0.4855454445116396,-2.6602732594231493
677,3.593900968111289,5.1565702502509225
678,-4.085660408460367,2.0157861058493727
679,3.683239747560752,3.6035647933264845
680,-2.6264276013009424,-4.633823102257622
681,-5.001272867643106,4.041326815344917
682,-4.511288355314004,-4.2176386769036185
683,-0.07491795273946478,-3.3441378529290087
684,-2.4353074535958643,2.0522382800360792
685,-4.553343008481729,-7.500993912957085
686,-1.532613526307809,-4.637583440087212
687,2.108112622774375,-0.9427554066399462
688,-2.4906720623605128,-2.1083797867516405
689,-4.273630331479776,6.761712366797553
690,-3.2034306034676905,-3.684635346672905
